amount,TxID,decimals,symbol,underlyingAsset,timestamp,txHash,UserID,Coin IDs,Transaction Date
800000000,66281095:3:0xd204947c5a10e38f5093a8282e55167f9a3203477c57b58668f8e89e6e7ad997:15:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735963647,0xd204947c5a10e38f5093a8282e55167f9a3203477c57b58668f8e89e6e7ad997,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,04-Jan-25
590000,66279411:54:0xa069e79e72859e973a6eb893fe034eebd4077bdb7ba7b93f301311fb60db1b18:241:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735960001,0xa069e79e72859e973a6eb893fe034eebd4077bdb7ba7b93f301311fb60db1b18,0x271978ffefddc66955f4c8a8e04a25908883bb29,1,04-Jan-25
44300000,66279179:30:0x2e5d60361614e7d9873032cbd2a976e8ce987eb7115fc3fb69d91df46d2c9a54:130:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735959507,0x2e5d60361614e7d9873032cbd2a976e8ce987eb7115fc3fb69d91df46d2c9a54,0x271978ffefddc66955f4c8a8e04a25908883bb29,1,04-Jan-25
1400000000,66274171:4:0x0439235ae0b9e909e37bdba576a7fa4e5f98c4885e96493aa17d75e9cf599018:18:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735948113,0x0439235ae0b9e909e37bdba576a7fa4e5f98c4885e96493aa17d75e9cf599018,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1400000000,66273914:8:0x2ce94092d16146a17643b7c14b08cd831c9598a29fbf2049096f230edc07b26e:24:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735947535,0x2ce94092d16146a17643b7c14b08cd831c9598a29fbf2049096f230edc07b26e,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1400000000,66272705:61:0xa544b8f5eccfd01c5f83d9b7658e86696f732eb9886da5fe38a1e60a3a248c2c:733:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944859,0xa544b8f5eccfd01c5f83d9b7658e86696f732eb9886da5fe38a1e60a3a248c2c,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1500000000,66272653:51:0x687d72e0796aeb692269c7d503fc0a75f84ad57df8824fad71fab3eca697edfc:231:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944747,0x687d72e0796aeb692269c7d503fc0a75f84ad57df8824fad71fab3eca697edfc,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
16206594828,66272625:83:0xb18db533cf270bd997a231b8a55263cd3d0ea0f7cf2d61b9fd5518352f53fa15:310:55,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944689,0xb18db533cf270bd997a231b8a55263cd3d0ea0f7cf2d61b9fd5518352f53fa15,0xdd9c6f538d48c89dd2cf486d185a2310c9d7cbb8,1,03-Jan-25
1500000000,66272612:29:0x517405e2ae732a7261c05e7c3c6c9722cb43f98fc1f400bf165e1663a81e3b2a:101:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944661,0x517405e2ae732a7261c05e7c3c6c9722cb43f98fc1f400bf165e1663a81e3b2a,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1500000000,66272558:54:0xd58c4530d6a2f41a9497faf38dfa2cce1fea2ae1449587c376a3f52bd0784d24:206:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944545,0xd58c4530d6a2f41a9497faf38dfa2cce1fea2ae1449587c376a3f52bd0784d24,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1550000000,66272479:40:0xb8a235e76ffd31c3a7bde1c52221d60e5e374c9db1a6e42c6bc7528240968e24:163:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944377,0xb8a235e76ffd31c3a7bde1c52221d60e5e374c9db1a6e42c6bc7528240968e24,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1550000000,66272455:43:0xc7d3714f7ede46bc046c342b2252e745e7e3122381c076107e6a1ba27733801a:301:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944295,0xc7d3714f7ede46bc046c342b2252e745e7e3122381c076107e6a1ba27733801a,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66272416:51:0x285e59fce47e82348eb4a541f99bab54b89acba4fc1fcbf95571348b245693fe:199:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944213,0x285e59fce47e82348eb4a541f99bab54b89acba4fc1fcbf95571348b245693fe,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66272359:44:0xaef788f58645bde478137ed53af38938886be4fa6d4b53ca0caace3b5f93f6cf:191:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735944091,0xaef788f58645bde478137ed53af38938886be4fa6d4b53ca0caace3b5f93f6cf,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1500000000,66272311:40:0x30ac1b2b3a95b9beb19288ffa07fd0e85e3aae46062b4b40764d9c18ea6d10fd:168:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735943989,0x30ac1b2b3a95b9beb19288ffa07fd0e85e3aae46062b4b40764d9c18ea6d10fd,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66271719:47:0x495e796933a2bb3435034657c84f5d45e1d332c5c621faaf011dfaee7405e6ad:977:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735942603,0x495e796933a2bb3435034657c84f5d45e1d332c5c621faaf011dfaee7405e6ad,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66271089:136:0x73a2837d5e7b2dfbf87b84cbfda991852bc12468c280a0ca942fb4f732489b4a:1579:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735941117,0x73a2837d5e7b2dfbf87b84cbfda991852bc12468c280a0ca942fb4f732489b4a,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1650000000,66270866:68:0x69ae2e78cf9f3cdb0409c069c8a2d4216575a1a4e5ea0bdb8939f851afff5184:227:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735940607,0x69ae2e78cf9f3cdb0409c069c8a2d4216575a1a4e5ea0bdb8939f851afff5184,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66270371:53:0xd7b75807cbf0b84d45cfb63afd9a7a27471881c51f3502c2ab8973791f5710e3:181:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735939459,0xd7b75807cbf0b84d45cfb63afd9a7a27471881c51f3502c2ab8973791f5710e3,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1600000000,66270213:75:0x5e047c16fdaeecc70dd52ff783f4f179e2adc64d1ff3bd5ebeef626b51e303d9:714:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735939091,0x5e047c16fdaeecc70dd52ff783f4f179e2adc64d1ff3bd5ebeef626b51e303d9,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66269956:33:0x82e3e0d1b54426c971bf4af522abd34e6bd72af2310b4738c645b326bdc48195:152:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735938513,0x82e3e0d1b54426c971bf4af522abd34e6bd72af2310b4738c645b326bdc48195,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66269592:34:0x62ccf69fab1c5d284f8f3bfb44fed3667fc1674e48b53efbf3d92c91aef7e16e:143:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735937643,0x62ccf69fab1c5d284f8f3bfb44fed3667fc1674e48b53efbf3d92c91aef7e16e,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66269344:78:0x7ddeeeaac82fd6fc16aa3dc1004783f8c20de577c397731f977987de4f0c811a:295:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735937085,0x7ddeeeaac82fd6fc16aa3dc1004783f8c20de577c397731f977987de4f0c811a,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66269181:36:0x9ec4333d6b1e56b83afcbc0a808cf95aca780f54fc07fb0d461ef712fba5b495:521:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735936705,0x9ec4333d6b1e56b83afcbc0a808cf95aca780f54fc07fb0d461ef712fba5b495,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66269137:103:0x2cc3d2022e19d48667fe33cfdefc33e2f18a7bad3e417bc299f132089a3c5efc:331:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735936585,0x2cc3d2022e19d48667fe33cfdefc33e2f18a7bad3e417bc299f132089a3c5efc,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66268995:30:0x76341ab82018af3406c7beba75e46940e14183307e602f65fe7591162ab0a3da:612:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735936247,0x76341ab82018af3406c7beba75e46940e14183307e602f65fe7591162ab0a3da,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1900000000,66268863:45:0x0f4ddee5a9a9f513b19324ee798da549580320aac72134aa8b92421a06a2e61f:186:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735935933,0x0f4ddee5a9a9f513b19324ee798da549580320aac72134aa8b92421a06a2e61f,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1700000000,66268751:51:0x0b2ef507f3d6e187ff4f798aed7d2a57afaae79e758f908f896fdf29b0fbf099:193:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735935695,0x0b2ef507f3d6e187ff4f798aed7d2a57afaae79e758f908f896fdf29b0fbf099,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,03-Jan-25
1000000000,66267273:85:0xc0fefab162607889e26f4101fb7cc579c41d0726ed6ad25fe91888176a4089f4:735:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735932251,0xc0fefab162607889e26f4101fb7cc579c41d0726ed6ad25fe91888176a4089f4,0xa2963fbcae54f1dcda2563f5c5224330c050338b,1,03-Jan-25
1001156340,66256194:45:0x09244d1f47ba5a8eba0f7df6790bd05470749a748aaaea85efaf9e20ddcb0d07:169:29,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735907123,0x09244d1f47ba5a8eba0f7df6790bd05470749a748aaaea85efaf9e20ddcb0d07,0x30f8e501acc1a797b4b709ec1ebe23356a8eef60,1,03-Jan-25
75000000,66248589:31:0x2957a53df18ace81a6a6dde167e01f987363c2afb207c8044052af4519a2011d:108:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735889733,0x2957a53df18ace81a6a6dde167e01f987363c2afb207c8044052af4519a2011d,0xc218e7dcb0b4876309e332716d86bb837e13505c,1,03-Jan-25
495492556,66246911:45:0xb2bfc14f64d2d58cad4c5a5b5be8e15b4f4f52da3177f76856f556cb0d7a9c43:256:29,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735885879,0xb2bfc14f64d2d58cad4c5a5b5be8e15b4f4f52da3177f76856f556cb0d7a9c43,0xc218e7dcb0b4876309e332716d86bb837e13505c,1,03-Jan-25
404687079,66246859:35:0x0b44160b66d93234222bc71f12fb5fcaa388e5b1f1a6e19f8406fe67da99b394:277:29,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735885769,0x0b44160b66d93234222bc71f12fb5fcaa388e5b1f1a6e19f8406fe67da99b394,0xc218e7dcb0b4876309e332716d86bb837e13505c,1,03-Jan-25
155000000,66229674:42:0xf873b6dc8d22814f1c21a1f53f1424fc608236f348db8bba79ec3bd585832f9b:162:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735847874,0xf873b6dc8d22814f1c21a1f53f1424fc608236f348db8bba79ec3bd585832f9b,0x377f8d461d21e0b3ca372300c877556eef74626e,1,02-Jan-25
9326031129,66222615:49:0xc52eae35c6720842d8a73727a186ee6da3d098fb6eda3cabc026b5ff3d9de577:204:27,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735832134,0xc52eae35c6720842d8a73727a186ee6da3d098fb6eda3cabc026b5ff3d9de577,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,02-Jan-25
299867848,66123653:42:0xb4ade64460ba5aa63dce67620e2a3c0cefb813d5db55ac834d3255cfc0cf8b97:199:35,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735610377,0xb4ade64460ba5aa63dce67620e2a3c0cefb813d5db55ac834d3255cfc0cf8b97,0xd43ae231037a9e0592ced1f475e0ef4e64c59ad5,1,31-Dec-24
30000,66109092:74:0x43f3d9bedc8b7eebe3da9e822e0049392928f0891b71e5593dfa8ce1e49abe7f:230:7,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735578886,0x43f3d9bedc8b7eebe3da9e822e0049392928f0891b71e5593dfa8ce1e49abe7f,0x40429d64c420f7c93a27d063a5fe47865b20bb40,1,30-Dec-24
800000000,65897866:33:0x87fda5a80b1d9c9e748e66cfe12d1b972d82b5ff0d1008ccf34dcf19b8c09cdd:321:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735106162,0x87fda5a80b1d9c9e748e66cfe12d1b972d82b5ff0d1008ccf34dcf19b8c09cdd,0xf51178b257a359c56f71ca3aea43f7dfdcd6d509,1,25-Dec-24
251555516,65885072:62:0x90d426002a77c3223f5b6ea68677b6d3c4045079bfe6d901cec58d6e78e8bf2e:293:33,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735076881,0x90d426002a77c3223f5b6ea68677b6d3c4045079bfe6d901cec58d6e78e8bf2e,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,24-Dec-24
3001077017,65885048:42:0xe0ca95d28d9ee2c10e4cdb33f87f14e373805fd2f7d41e47d3ce81cf1a3f1180:645:50,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735076829,0xe0ca95d28d9ee2c10e4cdb33f87f14e373805fd2f7d41e47d3ce81cf1a3f1180,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,24-Dec-24
6001997375,65885018:95:0x890112281dd5f78434c9c0ec5a84af70cdf61053e6f50584f6136be2ed7cd8ee:571:50,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1735076755,0x890112281dd5f78434c9c0ec5a84af70cdf61053e6f50584f6136be2ed7cd8ee,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,24-Dec-24
6002222481,65781905:90:0x3cb1685ad73a84829ac8ecfbc7091f45116664868403ddb307a4bd26765abed6:659:49,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734848442,0x3cb1685ad73a84829ac8ecfbc7091f45116664868403ddb307a4bd26765abed6,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,22-Dec-24
8000000000,65768112:46:0x8a02ca2a4291c77e86cca290d724b950460cae4d4b7f9b9e6335ef404e930c63:367:31,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734817589,0x8a02ca2a4291c77e86cca290d724b950460cae4d4b7f9b9e6335ef404e930c63,0xe1b4059c96f97711ff509a13e5ea64910f1b5eeb,1,21-Dec-24
983177,65757375:59:0xe326c733ebec0a47500747c92cd41972e9b0e7c7c1c5f9bf04c20262f069b5a4:375:29,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734794137,0xe326c733ebec0a47500747c92cd41972e9b0e7c7c1c5f9bf04c20262f069b5a4,0xe5f76beb91c34e1f35b937e4a0d04d8ae9bf1d1d,1,21-Dec-24
9210157762,65723601:120:0x7bfc8973ad366358d4e12a1abc3fa90baf8139f71ddb0305170d8e390adee43a:707:27,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734721955,0x7bfc8973ad366358d4e12a1abc3fa90baf8139f71ddb0305170d8e390adee43a,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,20-Dec-24
1000000000,65714307:60:0x46724a83fd26e817ec58d7a3896124b006376b7c04bb1820a60cb6b45b80011d:407:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734702134,0x46724a83fd26e817ec58d7a3896124b006376b7c04bb1820a60cb6b45b80011d,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,20-Dec-24
10243796332,65675804:64:0x6201219eda2778a9706138a6e988ec4cd09c7237de7333978881660f396da83e:445:63,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734618851,0x6201219eda2778a9706138a6e988ec4cd09c7237de7333978881660f396da83e,0xe5f76beb91c34e1f35b937e4a0d04d8ae9bf1d1d,1,19-Dec-24
2001697463,65664934:67:0x7579c8d5962dc6a95d2208d6b1f50a853ca509d06f39dd5418b6b6e91806ec69:441:25,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734595557,0x7579c8d5962dc6a95d2208d6b1f50a853ca509d06f39dd5418b6b6e91806ec69,0x09fa0edbac72eee8a932fd913f7f7460521a1504,1,19-Dec-24
2001676144,65664918:79:0xa0c255dfc9e18149a16205397ec1ca18b2c61886c9655ceb6a76678f9d9f6345:462:35,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734595523,0xa0c255dfc9e18149a16205397ec1ca18b2c61886c9655ceb6a76678f9d9f6345,0x09fa0edbac72eee8a932fd913f7f7460521a1504,1,19-Dec-24
9406706524,65664917:57:0x10755c54b9b9adc353b9f2832571e939fd06c463e090c7845b2c1f1745faf19a:318:27,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734595521,0x10755c54b9b9adc353b9f2832571e939fd06c463e090c7845b2c1f1745faf19a,0x352aa4734d3a2de363379dbe9a9f3d7570951916,1,19-Dec-24
2001686988,65664899:65:0x2dcdb0d1fd09f6b203c35b70eef638065a480dcbd656d7d34932460e23e6622e:361:23,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734595483,0x2dcdb0d1fd09f6b203c35b70eef638065a480dcbd656d7d34932460e23e6622e,0x09fa0edbac72eee8a932fd913f7f7460521a1504,1,19-Dec-24
3037892222,65664864:90:0xbb3ab0dbd0ab6fb3f1e6c37a14e3ddbcd61394788e5354a755b95252501f1bb6:519:23,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734595409,0xbb3ab0dbd0ab6fb3f1e6c37a14e3ddbcd61394788e5354a755b95252501f1bb6,0x09fa0edbac72eee8a932fd913f7f7460521a1504,1,19-Dec-24
1300000000,65663903:41:0xba972edd665099159b77dc9722deabc28991690ea5b9a59982540eed0cf15e5f:274:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734593300,0xba972edd665099159b77dc9722deabc28991690ea5b9a59982540eed0cf15e5f,0xd58945b5c2e20e76faf5d2c961933d3526871ada,1,19-Dec-24
500000000,65661801:41:0xb9294ce07ee47b74f830000de5a41c9b910b539aee589ae120ef89b172b2028f:180:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734588760,0xb9294ce07ee47b74f830000de5a41c9b910b539aee589ae120ef89b172b2028f,0x2b269257cf0daeb026913449ae8fb5524a2aad99,1,19-Dec-24
1297000000,65652521:49:0x2482f9d9fadf7b3bcba6e9986dc1413a8ed5db0ff69502af399e4fe97bcba71c:333:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734568432,0x2482f9d9fadf7b3bcba6e9986dc1413a8ed5db0ff69502af399e4fe97bcba71c,0xd58945b5c2e20e76faf5d2c961933d3526871ada,1,19-Dec-24
1300000000,65652372:79:0x513a8f1b2d515f9087cd8c5df6ba764bbec35a742af0353a8f14ee96e47b76f4:378:4,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734568084,0x513a8f1b2d515f9087cd8c5df6ba764bbec35a742af0353a8f14ee96e47b76f4,0xd58945b5c2e20e76faf5d2c961933d3526871ada,1,19-Dec-24
10014164191,65568515:46:0x8cb257f32c13e48032ea2b8be068c359b909c1bcf7efd2e3eb1fdecb5a765584:311:45,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734387335,0x8cb257f32c13e48032ea2b8be068c359b909c1bcf7efd2e3eb1fdecb5a765584,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
15021010154,65568451:52:0xed50b4ae973352237345d3a253686615194e7232ea23685430006d8e545e43a4:652:48,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734387199,0xed50b4ae973352237345d3a253686615194e7232ea23685430006d8e545e43a4,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
3.925E+11,65568062:51:0x957fa54da57760f15104d40aad8c0c6dc0395dc1c4f2b2ae2215fb596acfe796:287:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734386358,0x957fa54da57760f15104d40aad8c0c6dc0395dc1c4f2b2ae2215fb596acfe796,0xad9d3a03648dbcc27aa458238474a1ff88234acf,1,16-Dec-24
500000000,65540691:44:0x170432d22879049b1c89b163dd50b2ac42cba2d57fe92b71be3a09921fbcbb51:733:66,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734327479,0x170432d22879049b1c89b163dd50b2ac42cba2d57fe92b71be3a09921fbcbb51,0x271978ffefddc66955f4c8a8e04a25908883bb29,1,16-Dec-24
647500,65532774:75:0xff98f4b1b6056eeb8225d1d24597798afe446c53c1244fac87029921e9c9de94:326:35,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734310218,0xff98f4b1b6056eeb8225d1d24597798afe446c53c1244fac87029921e9c9de94,0x5213031e53e2b1e61da84eb7fce1d74f0674f608,1,16-Dec-24
17333294,65532581:48:0x2b77831cf26fb18b870b088584b744f258c07f8bce5ba72fe08d9d958b49b27e:849:40,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734309776,0x2b77831cf26fb18b870b088584b744f258c07f8bce5ba72fe08d9d958b49b27e,0x5213031e53e2b1e61da84eb7fce1d74f0674f608,1,16-Dec-24
10000000,65479894:32:0x8712a36766b0c504d8fd327f15a0de2c80ce2919d94a34bb2324de43fe2add90:143:7,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734195978,0x8712a36766b0c504d8fd327f15a0de2c80ce2919d94a34bb2324de43fe2add90,0x1d446728af83efaed22949a0c15798b983d472a7,1,14-Dec-24
10000000,65479641:87:0x2bb8d4c5f26cfd7661b28e211ec987fddede7877c1bcc43feb638ae4424528c9:454:7,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734195428,0x2bb8d4c5f26cfd7661b28e211ec987fddede7877c1bcc43feb638ae4424528c9,0x1d446728af83efaed22949a0c15798b983d472a7,1,14-Dec-24
10000000000,65467874:48:0xa8656eccebd07f540026b835bf36b3fd98c6f49abe9cbf23a59a041534c08e19:241:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734170092,0xa8656eccebd07f540026b835bf36b3fd98c6f49abe9cbf23a59a041534c08e19,0x4fbca5fca4f7aaa46713ee8174baa002b431cfaa,1,14-Dec-24
100000000,65467691:51:0x7c5007ef19d49a2dd3266cece4d582a92511e209147a1d5c84491a5d09493c49:374:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734169702,0x7c5007ef19d49a2dd3266cece4d582a92511e209147a1d5c84491a5d09493c49,0x4fbca5fca4f7aaa46713ee8174baa002b431cfaa,1,14-Dec-24
222600000,65465893:30:0x1924fbca12ae38fd3453e44c86f38051b889b24b4053941d4ec16eebfbcf3d28:171:34,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734165785,0x1924fbca12ae38fd3453e44c86f38051b889b24b4053941d4ec16eebfbcf3d28,0xe65d9116b71b5b9e707ca5f0a67bca14ed4bacd2,1,14-Dec-24
10000000000,65440923:53:0x5776c8371aaa33a56dfc32da4bda2e0836bb60db332c3fbf3a98ca23e10ef863:238:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734111879,0x5776c8371aaa33a56dfc32da4bda2e0836bb60db332c3fbf3a98ca23e10ef863,0xca3f53b2aa6bfa82af3993a4c8f4cc27acf47b77,1,13-Dec-24
1200000000,65409296:58:0x96bb5e432fde527851958238f16c801a5e578d29d32a1dc56b4efeaefd864e7f:373:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734043866,0x96bb5e432fde527851958238f16c801a5e578d29d32a1dc56b4efeaefd864e7f,0xc2eb725568bfcd87323a16435e017fa4f7bd46b5,1,12-Dec-24
250000000,65392081:140:0x1367f6104e5a002beb494002f52069c3f6a1eaa1e662dd04bfc7807ec3e86e6c:729:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1734007088,0x1367f6104e5a002beb494002f52069c3f6a1eaa1e662dd04bfc7807ec3e86e6c,0x8f08ee5e3e44bdc28127e050fcb13f5e4671433d,1,12-Dec-24
1000000000,65382424:74:0xf108692fa0552f7f52a3bb679eeb15c97627ba8e753273ee6aacc46d761ff3c5:275:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1733986462,0xf108692fa0552f7f52a3bb679eeb15c97627ba8e753273ee6aacc46d761ff3c5,0x64d74578ec4cbe10158112f1e4fdcc4dbef1bb7f,1,12-Dec-24
100000000,65382126:47:0x03906a0c92c5d0bf36b1f353545eebcdd7f7bb345a2dd7f1a79a985948db9ec3:294:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1733985828,0x03906a0c92c5d0bf36b1f353545eebcdd7f7bb345a2dd7f1a79a985948db9ec3,0x5270e8d5e7e53841be327da5d927b754a8b9dee9,1,12-Dec-24
3000000000,65367292:59:0x6334669800b669111aeaf0d168928f69396696f0ee2112ec6b31ce3c2c946f6a:335:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1733954063,0x6334669800b669111aeaf0d168928f69396696f0ee2112ec6b31ce3c2c946f6a,0xd9ae22ca8d8c07aea59d6e28f955813480dc03b2,1,11-Dec-24
44694305,65364283:55:0xb27f634493fd5b998821d7f022f5b35665095b459d5bbc05df779284a1e9b948:333:27,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1733947612,0xb27f634493fd5b998821d7f022f5b35665095b459d5bbc05df779284a1e9b948,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,11-Dec-24
1000000000,65353724:71:0xff89c05e951ebbc3e81b7a464e242f1e36c5f047350c963e4df615d1d5f848ec:772:6,6,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1733924877,0xff89c05e951ebbc3e81b7a464e242f1e36c5f047350c963e4df615d1d5f848ec,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,11-Dec-24
